Date,MMWR_week,Location,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus
2022-06-04,22,RI,2272583,2272438,2199282,2063361,590664
2022-06-04,22,TN,10145126,10144159,9935582,9453002,3025342
2022-06-04,22,CA,76872524,76811516,73998660,68597484,16635339
2022-06-04,22,IN,9759534,9759053,9504338,8955379,2858158
2022-06-04,22,OK,6007085,6006732,5867588,5523161,1666798
2022-06-04,22,SC,7679012,7674287,7496606,7099514,2417782
2022-06-04,22,CT,7795048,7793061,7525586,7004177,2006215
2022-06-04,22,VA,16858301,16844120,16184179,15048981,3982208
2022-06-04,22,SD,1447340,1447268,1398444,1311043,431006
2022-06-04,22,NY,39965489,39961815,38678070,36303603,9211809
2022-06-04,22,PA,23549748,23544839,22802030,21487518,6874242
2022-06-04,22,NJ,17581433,17579791,16972576,15798308,4091032
2022-06-04,22,VT,1444854,1444544,1387077,1299269,426472
2022-06-04,22,MN,10605074,10595166,10168232,9498521,2843103
2022-06-04,22,NV,4988380,4988264,4866179,4566810,1263842
2022-06-04,22,AK,1165887,1165078,1122205,1043705,235025
2022-06-04,22,WV,2774561,2773827,2724132,2596068,927612
2022-06-04,22,NM,4039988,4039700,3900205,3630668,1094152
2022-06-04,22,DD2,7551644,7551287,7426681,7033530,651576
2022-06-04,22,TX,47679439,47671703,45753295,42030401,10053796
2022-06-04,22,MT,1623418,1623241,1580391,1498114,537100
2022-06-04,22,NE,3251441,3251032,3138476,2930050,893356
2022-06-04,22,OH,18297456,18296869,17787844,16820010,5495978
2022-06-04,22,BP2,322459,322457,322457,322457,10620
2022-06-04,22,IH2,2277402,2276822,2191204,2005873,413894
2022-06-04,22,WA,14824218,14822634,14296632,13372154,3608186
2022-06-04,22,MI,16219861,16219121,15751644,14886399,4779301
2022-06-04,22,NH,2621855,2621152,2549387,2395113,743405
2022-06-04,22,HI,2992571,2990235,2880586,2687487,786865
2022-06-04,22,UT,5284830,5284123,5048643,4590515,1029572
2022-06-04,22,MH,72085,72049,64603,57106,3512
2022-06-04,22,GA,15200908,15198625,14804004,13888454,3729453
2022-06-04,22,GU,358263,358227,341520,307420,50307
2022-06-04,22,WY,755862,755822,739609,701892,238220
2022-06-04,22,ND,1120728,1120026,1084179,1025778,310307
2022-06-04,22,DE,1862453,1862248,1808395,1696655,575831
2022-06-04,22,FL,38278073,38268254,37497160,35564100,12709476
2022-06-04,22,MD,12391076,12389890,11896117,11024822,2872788
2022-06-04,22,KY,6635108,6633895,6465607,6109321,1889976
2022-06-04,22,US,588874667,588681788,569595678,532821573,152200087
2022-06-04,22,MP,109799,109793,101211,89045,8882
2022-06-04,22,MA,15234028,15221160,14634040,13673256,3617116
2022-06-04,22,IL,23042216,23023517,22116023,20599914,5597748
2022-06-04,22,OR,7991208,7984971,7725538,7256932,2183980
2022-06-04,22,KS,4700945,4700719,4546205,4241382,1317257
2022-06-04,22,VI,147856,147761,145308,138208,42536
2022-06-04,22,AZ,12426311,12425024,12012148,11189222,3629065
2022-06-03,22,OR,7984764,7978612,7719756,7251362,2181154
2022-06-03,22,VI,147820,147725,145272,138174,42527
2022-06-03,22,VT,1443217,1442909,1385600,1297843,425726
2022-06-03,22,PW,48009,48005,45538,41941,5139
2022-06-03,22,NV,4985405,4985289,4863356,4564106,1262455
2022-06-03,22,WY,755264,755224,739019,701329,237940
2022-06-03,22,NE,3251426,3251017,3138463,2930037,893353
2022-06-03,22,NC,17065949,17058338,16536928,15536042,4673865
2022-06-03,22,MD,12380525,12379342,11886687,11015785,2868625
2022-06-03,22,US,588473704,588282140,569230795,532476267,152032873
2022-06-03,22,DD2,7547632,7547277,7422929,7030229,650667
2022-06-03,22,SD,1447085,1447013,1398210,1310833,430921
2022-06-03,22,WI,10518377,10517764,10195402,9603499,3156329
2022-06-03,22,VA2,7552414,7552239,7552218,7548858,4033522
2022-06-03,22,PA,23531480,23526600,22785293,21471509,6865565
2022-06-03,22,FL,38256248,38246442,37476392,35544445,12699589
2022-06-03,22,IL,23018410,22999866,22094119,20579027,5588384
2022-06-03,22,TN,10139283,10138318,9930114,9447828,3022746
2022-06-03,22,IA,5219937,5219748,5066780,4775915,1611138
2022-06-03,22,WA,14814432,14812857,14288098,13363965,3603998
2022-06-03,22,LA,6341571,6340964,6216088,5883796,1820211
2022-06-03,22,NH,2621613,2620910,2549160,2394894,743291
2022-06-03,22,MP,109799,109793,101211,89045,8882
2022-06-03,22,SC,7669625,7664960,7487790,7091261,2413343
2022-06-03,22,UT,5284764,5284057,5048581,4590453,1029532
2022-06-03,22,MA,15222488,15209741,14624029,13663936,3612624
2022-06-03,22,OK,6001592,6001239,5862456,5518323,1664563
2022-06-03,22,ND,1119892,1119199,1083427,1025077,309919
2022-06-03,22,GU,357914,357878,341190,307123,50223
2022-06-03,22,KY,6631116,6629904,6461888,6105789,1888298
2022-06-03,22,TX,47649895,47642161,45727773,42007756,10044886
2022-06-03,22,MN,10604863,10594955,10168024,9498316,2842954
2022-06-03,22,GA,15191229,15188949,14795221,13880369,3725734
2022-06-03,22,CA,76815803,76755291,73948960,68550037,16614177
2022-06-03,22,ID,2545785,2545653,2475417,2291424,748683
2022-06-03,22,MH,72085,72049,64603,57106,3512
2022-06-03,22,IN,9753812,9753337,9499118,8950470,2855749
2022-06-03,22,AK,1165692,1164883,1122021,1043592,234999
2022-06-03,22,MO,9111382,9110909,8863606,8367407,2687893
2022-06-03,22,MT,1616065,1615888,1573365,1491382,533217
2022-06-03,22,RI,2270880,2270735,2197682,2061833,589845
2022-06-03,22,CO,10959316,10957473,10577258,9885008,2500620
2022-06-03,22,DC,1621718,1621422,1573851,1506558,300656
2022-06-03,22,VA,16846500,16832462,16173789,15039082,3977504
2022-06-03,22,DE,1862423,1862218,1808365,1696625,575813
2022-06-03,22,AS,111040,111029,98817,82617,8762
2022-06-03,22,BP2,322454,322452,322452,322452,10620
2022-06-03,22,MI,16214095,16213357,15746322,14881259,4776632
2022-06-03,22,OH,18285063,18284479,17776311,16809056,5490034
2022-06-03,22,CT,7790388,7788401,7521275,7000032,2003963
2022-06-03,22,AL,6372174,6371668,6257831,5945714,1947701
2022-06-03,22,NM,4036044,4035760,3896617,3627212,1092368
2022-06-03,22,KS,4698360,4698135,4543845,4239169,1316040
2022-06-03,22,HI,2990494,2988170,2878718,2685684,785940
2022-06-03,22,FM,135413,135372,118277,103552,8219
2022-06-03,22,PR,7297192,7296653,6973670,6416402,1806204
2022-06-03,22,NJ,17569104,17567471,16961158,15787452,4085875
2022-06-03,22,IH2,2276012,2275433,2189933,2004700,413488
2022-06-03,22,WV,2772794,2772061,2722436,2594419,926619
2022-06-03,22,ME,2933997,2933803,2843923,2688533,931708
2022-06-03,22,NY,39950905,39947239,38664866,36291261,9206517
2022-06-03,22,AR,4308744,4305650,4194311,3933024,1254073
2022-06-03,22,MS,3928208,3928014,3850958,3636095,1166680
2022-06-03,22,AZ,12416654,12415369,12003205,11180928,3625004
2022-06-02,22,AL,6368601,6368096,6254486,5942598,1946230
2022-06-02,22,MO,9105582,9105110,8858226,8362298,2685252
2022-06-02,22,ND,1119111,1118426,1082725,1024429,309567
2022-06-02,22,GU,357251,357216,340632,306619,50109
2022-06-02,22,CA,76757440,76697436,73897474,68500965,16592999
2022-06-02,22,VA,16836166,16822246,16164550,15030308,3973636
2022-06-02,22,MS,3926177,3925983,3849041,3634263,1165835
2022-06-02,22,UT,5284715,5284008,5048532,4590405,1029503
2022-06-02,22,DD2,7544201,7543847,7419792,7027346,649834
2022-06-02,22,WY,754809,754769,738573,700897,237706
2022-06-02,22,MT,1615961,1615784,1573284,1491314,533193
2022-06-02,22,NY,39933899,39930242,38649137,36276484,9199885
2022-06-02,22,VI,147755,147660,145219,138123,42500
2022-06-02,22,ID,2544159,2544027,2473886,2289968,747936
2022-06-02,22,CT,7785706,7783719,7516962,6995915,2001766
2022-06-02,22,FL,38232596,38222796,37454076,35523422,12689238
2022-06-02,22,WV,2771094,2770361,2720808,2592850,925781
2022-06-02,22,AZ,12407069,12405790,11994307,11172594,3620859
2022-06-02,22,MN,10595024,10585196,10158884,9489455,2838119
2022-06-02,22,OH,18274712,18274133,17766829,16800054,5485424
2022-06-02,22,WA,14804332,14802760,14279372,13355653,3599954
2022-06-02,22,RI,2269106,2268962,2196044,2060277,589162
2022-06-02,22,IA,5216469,5216281,5063575,4772822,1609424
2022-06-02,22,NM,4030140,4029856,3891445,3622244,1089814
2022-06-02,22,NJ,17564439,17562804,16956891,15783256,4083413
2022-06-02,22,MH,72085,72049,64603,57106,3512
2022-06-02,22,CO,10952827,10950989,10571265,9879263,2497667
2022-06-02,22,KY,6628595,6627383,6459515,6103523,1886982
2022-06-02,22,NV,4982585,4982469,4860682,4561568,1261201
2022-06-02,22,KS,4695359,4695134,4541110,4236569,1314656
2022-06-02,22,FM,135413,135372,118277,103552,8219
2022-06-02,22,MP,109753,109747,101165,89008,8877
2022-06-02,22,SC,7669346,7664681,7487514,7091027,2413321
2022-06-02,22,SD,1445954,1445883,1397168,1309871,430407
2022-06-02,22,VT,1440930,1440623,1383589,1295917,424740
2022-06-02,22,PR,7291508,7290969,6968220,6411166,1803579
2022-06-02,22,PA,23515547,23510704,22771046,21458036,6858260
2022-06-02,22,TN,10132822,10131859,9924089,9442125,3020103
2022-06-02,22,NC,17050085,17042585,16522260,15522083,4666908
2022-06-02,22,IL,23122078,23103646,22197452,20680333,5605532
2022-06-02,22,MA,15211413,15198807,14614522,13654908,3608489
2022-06-02,22,AK,1165055,1164255,1121495,1043090,234816
2022-06-02,22,DE,1861083,1860878,1807115,1695423,575174
2022-06-02,22,PW,47937,47933,45485,41889,5126
2022-06-02,22,VA2,7546968,7546793,7546772,7543414,4029761
2022-06-02,22,GA,15181534,15179258,14786430,13872312,3722404
2022-06-02,22,TX,47621003,47613283,45703302,41986294,10036630
2022-06-02,22,MD,12370426,12369248,11877660,11007152,2864590
2022-06-02,22,AS,110979,110968,98766,82570,8754
2022-06-02,22,NE,3251401,3250992,3138439,2930013,893350
2022-06-02,22,LA,6337844,6337240,6212573,5880491,1818666
2022-06-02,22,IN,9748016,9747541,9493745,8945394,2853170
2022-06-02,22,MI,16205395,16204658,15738262,14873512,4772526
2022-06-02,22,HI,2988244,2985943,2876699,2683733,784948
2022-06-02,22,IH2,2274848,2274269,2188931,2003798,413184
2022-06-02,22,WI,10509357,10508744,10186918,9595318,3151519
2022-06-02,22,OR,7979350,7973254,7714989,7246765,2178832
2022-06-02,22,NH,2619783,2619080,2547453,2393238,742530
2022-06-02,22,US,588223208,588032916,569013720,532274823,151905074
2022-06-02,22,ME,2931557,2931363,2841653,2686334,930420
2022-06-02,22,AR,4308639,4305545,4194206,3932919,1254009
2022-06-02,22,OK,6001118,6000765,5862005,5517902,1664355
2022-06-02,22,DC,1620438,1620143,1572735,1505534,300294
2022-06-02,22,BP2,321569,321567,321567,321567,10567
2022-06-01,22,TX,47591196,47583487,45677767,41963656,10028109
2022-06-01,22,AZ,12401604,12400326,11989266,11167872,3618546
2022-06-01,22,WA,14796631,14795066,14272634,13349213,3596755
2022-06-01,22,VT,1440732,1440425,1383422,1295756,424639
2022-06-01,22,DE,1854729,1854525,1801230,1689765,572185
2022-06-01,22,MN,10588073,10578341,10152501,9483315,2834793
2022-06-01,22,CT,7783360,7781373,7514749,6993792,2000626
2022-06-01,22,OH,18264857,18264278,17757596,16791309,5480887
2022-06-01,22,OR,7974748,7968706,7711047,7242946,2176864
2022-06-01,22,VA,16829271,16815432,16158383,15024400,3970865
2022-06-01,22,MD,12359970,12358800,11868172,10998106,2860356
2022-06-01,22,VA2,7542079,7541904,7541883,7538525,4026414
2022-06-01,22,AS,110949,110938,98738,82545,8746
2022-06-01,22,IL,23104465,23086136,22181361,20664987,5599219
2022-06-01,22,NY,39912851,39909209,38629776,36258216,9191263
2022-06-01,22,OK,5998732,5998379,5859751,5515764,1663256
2022-06-01,22,MO,9090150,9089681,8844080,8348841,2678419
2022-06-01,22,WY,754359,754319,738132,700481,237484
2022-06-01,22,NM,4029839,4029555,3891156,3621963,1089666
2022-06-01,22,AK,1164103,1163324,1120662,1042371,234629
2022-06-01,22,UT,5284658,5283951,5048475,4590350,1029466
2022-06-01,22,TN,10128911,10127951,9920484,9438725,3018351
2022-06-01,22,KS,4693040,4692816,4539036,4234643,1313603
2022-06-01,22,NE,3251394,3250985,3138434,2930008,893346
2022-06-01,22,GA,15175793,15173520,14781375,13867690,3720396
2022-06-01,22,MS,3924620,3924427,3847552,3632840,1165089
2022-06-01,22,KY,6625822,6624612,6456952,6101101,1885839
2022-06-01,22,SD,1445096,1445026,1396376,1309137,430037
2022-06-01,22,DC,1619081,1618786,1571557,1504506,299919
2022-06-01,22,WI,10502877,10502264,10180759,9589375,3148066
2022-06-01,22,MP,109753,109747,101165,89008,8877
2022-06-01,22,NJ,17554819,17553188,16947961,15774829,4079518
2022-06-01,22,CO,10949035,10947197,10567811,9875976,2495922
2022-06-01,22,GU,357097,357063,340480,306476,50068
2022-06-01,22,MI,16198760,16198024,15732109,14867626,4769453
2022-06-01,22,WV,2770097,2769365,2719860,2591937,925260
2022-06-01,22,MH,71637,71601,64351,56900,3506
2022-06-01,22,HI,2985746,2983465,2874468,2681590,783871
2022-06-01,22,PW,47937,47933,45485,41889,5126
2022-06-01,22,SC,7663441,7658826,7482063,7085911,2410809
2022-06-01,22,RI,2268003,2267859,2194995,2059274,588707
2022-06-01,22,PR,7286577,7286038,6963434,6406458,1801013
2022-06-01,22,AL,6366132,6365627,6252151,5940405,1945252
2022-06-01,22,PA,23503533,23498722,22760080,21447650,6852918
2022-06-01,22,FL,38132367,38122590,37359457,35433761,12644751
2022-06-01,22,NC,17041315,17033863,16514217,15514425,4663220
2022-06-01,22,MA,15205633,15193113,14609368,13649959,3606007
2022-06-01,22,IN,9744158,9743685,9490236,8942108,2851507
2022-06-01,22,NH,2617252,2616549,2545093,2390952,741305
2022-06-01,22,LA,6334895,6334376,6209865,5877901,1817366
2022-06-01,22,ND,1118432,1117757,1082145,1023899,309283
2022-06-01,22,ME,2929746,2929552,2839941,2684676,929456
2022-06-01,22,FM,134866,134825,117782,103137,8182
2022-06-01,22,NV,4978246,4978131,4856612,4557716,1259356
2022-06-01,22,BP2,321557,321555,321555,321555,10567
2022-06-01,22,IH2,2273447,2272868,2187671,2002648,412776
2022-06-01,22,DD2,7540605,7540252,7416409,7024305,648890
2022-06-01,22,CA,76719762,76660226,73865578,68469973,16578309
2022-06-01,22,MT,1615900,1615723,1573236,1491269,533183
2022-06-01,22,VI,147719,147624,145189,138095,42486
2022-06-01,22,AR,4306471,4303392,4192224,3931051,1253065
2022-06-01,22,ID,2542811,2542679,2472636,2288835,747354
2022-06-01,22,US,587821662,587632631,568647388,531928089,151737119
2022-06-01,22,IA,5214099,5213913,5061408,4770754,1608238
2022-05-31,22,BP2,321550,321548,321548,321548,10567
2022-05-31,22,WI,10488778,10488166,10168021,9577272,3142222
2022-05-31,22,SD,1443730,1443660,1395098,1307962,429463
2022-05-31,22,PR,7278859,7278321,6956114,6399301,1797317
2022-05-31,22,NC,17037764,17030315,16510941,15511335,4661771
2022-05-31,22,WA,14765560,14764002,14246768,13324658,3586493
2022-05-31,22,GU,356922,356888,340319,306324,50016
2022-05-31,22,ND,1117629,1116962,1081389,1023202,308991
2022-05-31,22,VT,1440680,1440373,1383373,1295708,424595
2022-05-31,22,OK,5993333,5992980,5854769,5511095,1661236
2022-05-31,22,UT,5272475,5271771,5037151,4579932,1024845
2022-05-31,22,OR,7959026,7953114,7697273,7229648,2170906
2022-05-31,22,AZ,12397905,12396628,11985847,11164840,3617350
2022-05-31,22,CO,10918819,10916991,10540532,9849992,2483683
2022-05-31,22,GA,15142067,15139801,14750606,13839156,3708676
2022-05-31,22,KS,4686908,4686684,4533456,4229402,1311251
2022-05-31,22,AS,110809,110798,98603,82427,8723
2022-05-31,22,MD,12352777,12351611,11861870,10992092,2857552
2022-05-31,22,AR,4297392,4294373,4183765,3923082,1249475
2022-05-31,22,RI,2267687,2267543,2194705,2058997,588593
2022-05-31,22,MN,10569888,10560316,10136320,9467766,2827170
2022-05-31,22,MO,9088884,9088415,8842958,8347803,2678068
2022-05-31,22,NE,3251394,3250985,3138434,2930008,893346
2022-05-31,22,DE,1854729,1854525,1801230,1689765,572185
2022-05-31,22,AK,1163029,1162268,1119754,1041533,234323
2022-05-31,22,WY,752932,752892,736760,699170,236793
2022-05-31,22,WV,2767206,2766474,2717125,2589320,923970
2022-05-31,22,AL,6361923,6361419,6248181,5936646,1943716
2022-05-31,22,FL,38132346,38122569,37359436,35433740,12644747
2022-05-31,22,VI,147659,147564,145129,138038,42465
2022-05-31,22,IH2,2272464,2271885,2186752,2001992,412664
2022-05-31,22,NY,39905515,39901877,38622968,36251875,9188794
2022-05-31,22,NH,2613308,2612605,2541461,2387449,739596
2022-05-31,22,NV,4975200,4975085,4853822,4555116,1258371
2022-05-31,22,NJ,17548558,17546929,16942319,15769507,4077138
2022-05-31,22,TN,10115320,10114361,9908024,9426995,3013128
2022-05-31,22,DD2,7533446,7533094,7409688,7017962,645029
2022-05-31,22,MA,15205564,15193044,14609301,13649895,3605982
2022-05-31,22,VA,16824971,16811153,16154753,15020951,3969529
2022-05-31,22,HI,2980038,2977789,2869316,2676604,781582
2022-05-31,22,US,587360320,587172379,568231946,531535042,151562242
2022-05-31,22,VA2,7542079,7541904,7541883,7538525,4026414
2022-05-31,22,DC,1618627,1618332,1571195,1504155,299824
2022-05-31,22,MS,3920709,3920516,3843808,3629291,1163432
2022-05-31,22,ME,2925038,2924844,2835660,2680537,927187
2022-05-31,22,CA,76709141,76649681,73856826,68461872,16575930
2022-05-31,22,MT,1615889,1615712,1573228,1491261,533179
2022-05-31,22,IL,23049837,23031930,22132266,20617687,5581349
2022-05-31,22,NM,4026865,4026581,3888500,3619388,1088605
2022-05-31,22,SC,7655623,7651062,7474787,7079011,2407373
2022-05-31,22,MI,16176045,16175311,15711393,14847959,4760139
2022-05-31,22,TX,47575014,47567311,45663783,41951478,10023635
2022-05-31,22,ID,2542363,2542231,2472275,2288552,747214
2022-05-31,22,CT,7782197,7780211,7513735,6992851,2000214
2022-05-31,22,MP,109753,109747,101165,89008,8877
2022-05-31,22,FM,134866,134825,117782,103137,8182
2022-05-31,22,KY,6624956,6623746,6456155,6100338,1885541
2022-05-31,22,OH,18262863,18262284,17755709,16789524,5480098
2022-05-31,22,MH,71637,71601,64351,56900,3506
2022-05-31,22,IA,5207093,5206907,5054846,4764523,1604953
2022-05-31,22,LA,6333624,6333105,6208708,5876821,1816917
2022-05-31,22,PW,47937,47933,45485,41889,5126
2022-05-31,22,IN,9743181,9742709,9489342,8941267,2851171
2022-05-31,22,PA,23442993,23438235,22705088,21395240,6827252
2022-05-30,22,PW,47937,47933,45485,41889,5126
2022-05-30,22,FL,38132346,38122569,37359436,35433740,12644747
2022-05-30,22,UT,5272475,5271771,5037151,4579932,1024845
2022-05-30,22,NV,4975200,4975085,4853822,4555116,1258371
2022-05-30,22,TX,47562390,47554692,45653092,41942216,10021157
2022-05-30,22,IN,9743181,9742709,9489342,8941267,2851171
2022-05-30,22,MD,12349419,12348254,11858923,10989326,2856569
2022-05-30,22,HI,2980038,2977789,2869316,2676604,781582
2022-05-30,22,VA2,7542006,7541831,7541810,7538452,4026363
2022-05-30,22,AS,110809,110798,98603,82427,8723
2022-05-30,22,MO,9088884,9088415,8842958,8347803,2678068
2022-05-30,22,AK,1163029,1162268,1119754,1041533,234323
2022-05-30,22,WV,2767206,2766474,2717125,2589320,923970
2022-05-30,22,NY,39880446,39876813,38600506,36231025,9179434
2022-05-30,22,CA,76686019,76626696,73837168,68443537,16570172
2022-05-30,22,US,587242048,587054555,568129101,531439372,151525334
2022-05-30,22,DE,1854729,1854525,1801230,1689765,572185
2022-05-30,22,NH,2613240,2612537,2541415,2387409,739581
2022-05-30,22,GU,356922,356888,340319,306324,50016
2022-05-30,22,VT,1440589,1440282,1383321,1295658,424581
2022-05-30,22,LA,6332658,6332139,6207818,5875994,1816622
2022-05-30,22,NC,17035441,17027993,16508943,15509488,4660993
2022-05-30,22,NJ,17545638,17544009,16939774,15767198,4076295
2022-05-30,22,OH,18258426,18257848,17751640,16785660,5478397
